,pH,EC,OC,N,P,K,S,Zn,Fe,Cu,Mn,Target,Sub_Target
6494,8.3,0.5,0.71,493,16.51,175,16,0.7,6.62,0.56,1.24,0,0
6495,8.3,0.5,0.64,444.8,9.76,217,16.8,0.66,6.44,0.36,1.4,0,0
6496,8.3,0.5,0.68,472.6,8.25,243.4,11.9,0.74,6.66,0.64,1.48,0,1
6497,8.2,0.7,0.83,576.8,18.77,200.7,13.7,0.82,6.52,0.46,1.38,0,0
6498,8.2,0.5,1.05,729.7,10.5,324.5,13.3,0.82,6.58,0.46,1.52,0,3
6499,8.3,0.6,0.87,604.2,18.77,225.2,11.6,0.78,8.84,0.68,1.62,0,3
6500,8.5,0.5,0.86,597,12.01,196.5,19.8,0.6,6.5,0.5,1.32,0,3
6501,8.2,0.5,0.74,514.3,23.27,311.8,12,0.74,6.35,0.36,1.48,0,1
6502,8.3,0.5,0.86,597.7,12.01,196.5,15.9,0.66,6.48,0.62,1.08,0,3
6503,8.3,0.6,0.89,618.5,17.26,192.3,12.9,0.58,6.42,0.34,1.12,0,3
6504,8.1,0.5,0.63,437.8,21,315.3,14.2,0.64,7.4,0.48,1.46,0,1
6505,8.3,0.6,0.68,472,9,614,18.5,0.78,6.54,0.64,1.64,0,1
6506,8.3,0.6,0.78,542.1,15.01,201,15.5,0.62,5.58,0.6,1.58,0,0
6507,8,0.13,0.58,403.1,25.52,287.1,15.3,0.68,5.42,0.32,1.32,0,1
6508,8.2,0.14,0.5,347.5,26.27,283.2,16.8,0.62,6.26,0.3,1.3,0,1
6509,7.6,0.17,0.6,417,22.52,176.2,16.8,0.72,6.48,0.42,1.34,0,0
6510,7.8,0.18,0.66,458.7,18.01,187.4,20.4,0.62,6.36,0.32,1.12,0,0
6511,7.9,0.14,0.62,430.9,24.02,153.6,12,0.78,6.4,0.56,1.08,0,0
6512,8,0.17,0.68,472.6,22.5,227.1,11.9,0.82,6.32,0.48,1.46,0,0
6513,7,0.17,0.6,417,12.01,302.1,10.2,0.62,6.3,0.3,1.36,0,1
6514,7.2,0.14,0.66,458.7,17.26,276.5,11.8,0.66,5.38,0.28,1.48,0,1
6515,7.3,0.15,0.58,403.1,9.76,263.2,12.2,0.62,6.64,0.22,1.24,0,1
6516,7.2,0.16,0.66,458.7,7.5,217.3,16.8,0.64,6.7,0.26,1.36,0,0
6517,7.1,0.18,0.7,486.5,9,376.3,10.4,0.66,6.18,0.24,1.4,0,1
6518,7,0.14,0.74,514.3,11.26,273.1,12.6,0.64,8.14,0.26,1.48,0,1
6519,6.9,0.15,0.68,472.6,12.01,227.5,11.5,0.66,7.18,0.24,1.5,0,0
6520,7.5,0.18,0.75,521.25,10.51,306.1,11.6,0.68,6.66,0.26,1.66,0,1
6521,7.3,0.14,0.72,500.4,11.26,276.5,10.6,0.64,5.5,0.28,1.64,0,1
6522,7.4,0.15,0.62,430.9,21,276.5,19.6,0.64,5.48,0.3,1.56,0,1
6523,7.5,0.13,0.56,389.2,18.01,223.1,14.68,0.66,5.72,0.26,1.7,0,0
6524,7.3,0.17,0.6,417,12.01,179.3,11.45,0.68,6.62,0.24,1.72,0,0
6525,7.2,0.16,0.54,375.3,16.5,167.5,13.58,0.62,6.58,0.22,1.64,0,0
6526,7.6,0.18,0.52,361.4,12.76,111.1,17.62,0.66,6.16,0.24,1.66,0,0
6527,7.5,0.17,0.58,403.1,13.51,84.2,12.4,0.64,5.78,0.26,1.82,0,0
6528,7.2,0.14,0.62,430.9,14.26,126.5,16.6,0.66,5.76,0.28,1.78,0,0
6529,7.1,0.18,0.68,472.6,11.26,167.3,12.65,0.68,6.18,0.26,1.8,0,0
6530,7,0.15,0.66,458.7,21,276.1,16.8,0.64,6.72,0.24,1.82,0,1
6531,6.9,0.18,0.72,500.4,14.26,297.6,15.8,0.66,6.88,0.3,1.66,0,1
6532,6.8,0.14,0.74,514.3,13.51,169.4,21.6,0.68,6.76,0.32,1.72,0,0
6533,7,0.15,0.75,521.25,15.76,276.9,20.4,0.66,6.82,0.3,1.84,0,1
6534,7.2,0.18,0.7,486.5,10.51,213.5,16.8,0.64,6.6,0.26,1.7,0,0
6535,7.4,0.15,0.64,444.8,15.01,276.3,13,0.66,6.1,0.22,1.62,0,1
6536,7.5,0.18,0.56,389.2,12.01,216.5,13.5,0.64,6.78,0.24,1.64,0,0
6537,7.6,0.14,0.52,361.4,17.26,227.3,14.3,0.64,7.12,0.26,1.72,0,0
6538,7.5,0.15,0.6,417,11.26,263.1,19.7,0.68,7.64,0.22,1.78,0,1
6539,7.4,0.14,0.58,403.1,21,216.3,16.8,0.64,7.82,0.24,1.8,0,0
6540,7.3,0.15,0.66,458.7,13.51,265.1,14,0.66,7.1,0.28,1.82,0,1
6541,7.2,0.18,0.62,430.9,12.76,297.3,19.6,0.64,8,0.22,1.9,0,1
6542,7,0.14,0.7,486.5,10.51,293.6,18.2,0.68,7,0.24,1.92,0,1
6543,6.9,0.14,0.64,444.8,18.01,299.3,14.6,0.64,7.04,0.26,1.94,0,1
6544,6.8,0.17,0.72,500.4,12.01,276,15.4,0.62,5.48,0.24,1.9,0,1
6545,7,0.14,0.7,486.5,17.26,226.1,16.5,0.68,5.66,0.28,1.88,0,0
6546,7.1,0.12,0.74,514.3,11.26,287.3,14.8,0.64,5.82,0.3,1.72,0,1
6547,7.2,0.18,0.75,521.25,21,293.1,9.86,0.62,6.1,0.26,1.7,0,1
6548,7.3,0.17,0.68,472.6,14.26,299.3,10.7,0.66,6.14,0.24,1.66,0,1
6549,7.4,0.14,0.6,417,13.51,297.6,15.52,0.68,5.68,0.22,1.62,0,1
6550,7,0.15,0.66,458.7,11.26,193.6,8.44,0.62,5.48,0.2,1.48,0,0
6551,7.4,0.17,0.72,500.4,21,276.4,18.8,0.64,6.22,0.24,1.62,0,1
6552,6.8,0.17,0.74,514.3,12.01,287.3,18.6,0.66,6.48,0.22,1.88,0,1
6553,6.7,0.18,0.6,417,9,257.4,9.6,0.64,7.12,0.22,1.72,0,1
6554,8.2,0.16,0.64,444.8,9.75,236.7,16.4,0.62,7.24,0.24,1.78,0,1
6555,8,0.17,0.75,521.25,13.51,261.4,15.8,0.68,6.18,0.26,1.82,0,1
6556,7.9,0.18,0.68,472.6,15.76,235.1,12.06,0.7,6.32,0.28,1.8,0,1
6557,6.7,0.17,0.7,486.5,15.01,263.4,21.6,0.64,5.98,0.24,1.78,0,1
6558,6,0.12,0.62,430.9,16.51,257.4,11.45,0.66,5.72,0.26,1.76,0,1
6559,6.7,0.17,0.56,389.2,18.01,265.1,21.6,0.6,6.42,0.24,1.92,0,1
6560,8.3,0.14,0.58,403.1,17.26,276.3,18,0.62,6.58,0.26,1.9,0,1
6561,7.8,0.2,0.72,500.4,18.77,269.3,17.4,0.68,7.14,0.26,2.42,0,1
6562,5.9,0.23,0.76,528.2,18.01,176.4,18.45,0.66,6.68,0.28,2.36,0,0
6563,6.1,0.23,0.78,542.1,11.26,203.1,17.05,0.68,6.42,0.26,2.22,0,0
6564,6.3,0.24,0.75,521.25,21,163.3,19.65,0.7,6.36,0.24,2.16,0,0
6565,6.5,0.25,0.7,486.5,14.26,176.9,11.03,0.66,6.4,0.26,2.84,0,0
6566,6.7,0.26,0.74,514.3,20.27,167.1,15.45,0.68,6.42,0.28,2.18,0,0
6567,7,0.27,0.72,500.4,13.51,127.6,9.45,0.66,6.54,0.3,2.66,0,0
6568,7.2,0.27,0.75,521.25,15.76,169.3,8.75,0.68,6.6,0.24,2.64,0,0
6569,7.4,0.28,0.7,486.5,16.51,263.4,12.05,0.66,6.66,0.26,3.82,0,1
6570,7.9,0.28,0.68,472.6,19.52,176.3,16.6,0.68,6.84,0.28,2.34,0,0
6571,8.2,0.18,0.66,458.7,10.51,169.7,12.2,0.66,9.2,0.28,2.32,0,0
6572,8.5,0.18,0.72,500.4,15.76,287.2,16.1,0.64,9.18,0.26,2.26,0,1
6573,7.9,0.18,0.62,430.9,12.76,269.7,13.2,0.66,7.72,0.24,2.18,0,1
6574,7.6,0.19,0.58,403.1,14.26,283.3,11.4,0.66,8.46,0.26,2.7,0,1
6575,7.7,0.19,0.64,444.8,21,163.2,10.5,0.7,6.64,0.26,2.7,0,0
6576,7.4,0.2,0.6,417,11.26,163.4,11.2,0.72,6.62,0.24,2.72,0,0
6577,7.2,0.2,0.58,403.1,21,269.2,11.5,0.68,6.18,0.26,2.66,0,1
6578,7.6,0.21,0.68,472.6,11.26,167.2,16.6,0.66,6.2,0.28,2.62,0,0
6579,7.8,0.23,0.66,458.7,21,283.2,17.1,0.68,6.24,0.26,2.8,0,1
6580,7.9,0.24,0.72,500.4,20.27,169.4,12.4,0.66,6.36,0.28,2.82,0,0
6581,8.2,0.25,0.75,521.25,14.26,263.2,13.3,0.62,7.14,0.26,2.88,0,1
6582,8.5,0.25,0.7,486.5,12.76,163.4,12.4,0.64,7.18,0.3,2.72,0,0
6583,7.4,0.25,0.66,458.7,15.76,287.1,14.4,0.66,8.46,0.32,2.76,0,1
6584,7.2,0.26,0.6,417,24.77,169.2,11.5,0.64,8.4,0.34,2.8,0,0
6585,7.9,0.12,0.72,500.4,13.51,269.2,16.3,0.64,6.52,0.28,2.26,0,1
6586,7.7,0.13,0.76,528.2,12.76,167.4,14.4,0.66,6.86,0.26,2.32,0,0
6587,7.4,0.14,0.75,521.25,15.76,287.3,15.5,0.68,6.84,0.26,2.48,0,1
6588,7.5,0.15,0.68,472.6,24.77,163.4,11.2,0.66,7.36,0.24,2.46,0,0
6589,7.2,0.16,0.74,514.3,16.51,287.1,9.4,0.66,5.98,0.28,2.44,0,1
6590,7.5,0.16,0.7,486.5,15.01,167.3,13.3,0.64,6.64,0.28,2.38,0,0
6591,7.8,0.12,0.76,528.2,12.01,269.3,16.6,0.68,6.48,0.26,2.62,0,1
6592,7.8,0.12,0.76,528.2,12.01,269.3,16.6,0.68,6.48,0.26,2.62,0,1
6593,7.7,0.14,0.72,500.4,24.02,179.6,13.3,0.66,6.52,0.24,2.54,0,0
6594,7.7,0.14,0.72,500.4,24.02,179.6,13.3,0.66,6.52,0.24,2.54,0,0
6595,7.4,0.14,0.66,458.7,17.26,203.2,9.45,0.64,6.5,0.26,2.24,0,0
6596,7.4,0.14,0.66,458.7,17.26,203.2,9.45,0.64,6.5,0.26,2.24,0,0
6597,7.2,0.14,0.7,456.5,23.21,163.5,11.25,0.66,6.56,0.28,2.94,0,0
6598,7.1,0.15,0.64,444.8,12.01,165.4,13.2,0.7,7.14,0.3,2.96,0,0
6599,7.6,0.15,0.68,472.6,17.26,200.1,13.2,0.66,7.24,0.32,2.84,0,0
6600,7.9,0.16,0.72,500.4,23.27,269.7,14.2,0.68,7.36,0.3,2.86,0,1
6601,7.8,0.16,0.76,528.2,24.77,169.8,11.2,0.66,7.4,0.34,2.84,0,0
6602,7.6,0.17,0.75,521.25,18.01,163.4,13.3,0.66,7.42,0.28,2.36,0,0
6603,8,0.17,0.7,486.5,18.77,281.2,14.4,0.68,9.08,0.26,2.34,0,1
6604,8,0.12,0.52,361.4,7.5,163.4,24.5,0.64,6.6,0.34,1.4,0,0
6605,8.3,0.17,0.54,375.3,7.5,153.6,18.6,0.52,5.36,0.36,1.56,0,0
6606,8.2,0.13,0.6,417,8.25,155.1,12.01,0.5,6.6,0.42,1.32,0,0
6607,8.1,0.14,0.58,403.1,9.76,197.3,18.7,0.62,4.86,0.44,1.38,0,0
6608,8,0.15,0.52,361.4,9,276.3,11.26,0.64,5.82,0.38,1.26,0,1
6609,8.2,0.14,0.56,389.2,7.5,263.5,21,0.42,5.74,0.46,1.4,0,1
6610,8.3,0.15,0.62,430.9,8.25,287.3,24.02,0.46,5.76,0.28,1.26,0,1
6611,6.8,0.14,0.56,389.2,15.76,283.1,11.6,0.62,7.1,0.26,1.24,0,1
6612,6.9,0.18,0.62,430.9,15.01,257.9,10.4,0.64,7.42,0.28,1.22,0,1
6613,6.8,0.21,0.7,487,8.25,113.3,16.8,0.68,6.48,0.36,1.12,0,0
6614,7,0.27,0.66,459,11.26,83.06,17.2,0.62,6.56,0.28,0.86,0,0
6615,7.4,0.27,0.64,445,10.51,44.9,16.8,0.66,6.12,0.34,0.92,0,0
6616,6.7,0.27,0.72,500,8.25,114.4,16.3,0.74,7.5,0.26,0.94,0,0
6617,6.8,0.27,0.75,521,9,113.3,12.06,0.56,7.26,0.22,1.46,0,0
6618,6.5,0.27,0.65,451,9.76,140.3,15.9,0.6,6.08,0.46,0.94,0,0
6619,7.1,0.28,0.6,417,8.25,62.86,23.2,0.62,6.4,0.32,0.96,0,0
6620,7.2,0.28,0.62,431,9.76,133.5,12.4,0.76,6.52,0.3,0.82,0,0
6621,7.8,0.28,0.68,473,10.51,211,10.7,0.58,6.68,0.42,0.86,0,0
6622,7,0.28,0.72,500,10.51,58.37,15.9,0.62,6.56,0.56,1.26,0,0
6623,6.8,0.29,0.75,521,9.76,74.08,20.6,0.56,6.62,0.48,0.84,0,0
6624,6.4,0.28,0.7,487,8.25,83.06,18.5,0.72,6.64,0.36,0.9,0,0
6625,6.9,0.28,0.76,528,10.51,80.82,17.6,0.62,6.28,0.52,0.9,0,0
6626,7,0.27,0.78,542,10.51,103.2,16.8,0.66,6.14,0.44,0.96,0,0
6627,7.3,0.28,0.74,514,9.76,102.1,19.8,0.64,6.36,0.42,1.22,0,0
6628,7.9,0.28,0.68,473,8.25,116.4,11.6,0.74,6.6,0.38,1.2,0,0
6629,7,0.29,0.72,500,10.51,111.1,12.06,0.78,6.32,0.32,0.88,0,0
6630,7.2,0.27,0.74,514,8.25,42.16,20.2,0.66,6.38,0.36,1.26,0,0
6631,7.2,0.28,0.6,521,13.51,222.12,17.2,0.58,6.3,0.32,0.78,0,0
6632,6.6,0.27,0.74,514,9.76,140.3,12.9,0.62,5.44,0.44,1.24,0,0
6633,7.2,0.26,0.68,473,9.76,93.16,15.5,0.7,6.32,0.32,1.26,0,0
6634,7.9,0.16,0.76,528.2,11.26,188.58,15.5,0.68,5.1,0.36,2.1,0,0
6635,7.8,0.16,0.7,486.5,21,179.1,14.1,0.72,6.18,0.28,2.16,0,0
6636,7.7,0.17,0.74,514.3,14.26,167.2,11.2,0.7,6.24,0.26,2.18,0,0
6637,7.6,0.18,0.66,458.7,20.27,206.3,16.6,0.64,6.36,0.24,2.18,0,0
6638,7.5,0.18,0.68,472.6,12.76,169.4,10.25,0.66,7.84,0.26,3.1,0,0
6639,7.3,0.18,0.72,500.4,15.76,163.4,9.36,0.68,8.36,0.3,2.24,0,0
6640,7,0.19,0.75,521.25,24.77,149.3,10,0.74,7.22,0.28,2.86,0,0
6641,7.2,0.19,0.78,542.1,10.51,123.1,11.21,0.76,6.08,0.28,2.72,0,0
6642,7.5,0.19,0.7,486.5,15.01,190.5,10.25,0.74,6.46,0.28,2.3,0,0
6643,7.7,0.2,0.66,458.7,18.77,127.4,9.45,0.72,6.24,0.3,2.84,0,0
6644,7.9,0.21,0.72,500.4,18.01,137.5,11,0.64,6.88,0.26,2.72,0,0
6645,8,0.23,0.68,472.6,24.02,123.7,12.23,0.66,6.86,0.28,2.24,0,0
6646,8.2,0.23,0.74,574.3,17.26,169.3,14.4,0.68,6.72,0.24,2.18,0,0
6647,8.5,0.24,0.76,528.2,12.01,222.1,19.2,0.66,7.5,0.32,2.22,0,0
6648,7.6,0.24,0.7,486.5,10.51,167.5,19.45,0.64,7.46,0.26,2.62,0,0
6649,7.4,0.25,0.75,521.25,12.76,176.4,20.2,0.62,6.42,0.3,2.36,0,0
6650,7,0.25,0.78,542.1,13.51,163.9,17.5,0.68,6.16,0.26,2.28,0,0
6651,6.9,0.25,0.74,514.3,14.26,139.6,11.5,0.64,6.84,0.24,2.1,0,0
6652,6.4,0.26,0.64,444.8,11.26,144.2,12.2,0.72,6.32,0.26,2.72,0,0
6653,6.2,0.26,0.6,417,21,167.1,16.6,0.7,6.5,0.24,2.76,0,0
6654,6,0.27,0.7,486.5,10.51,169.5,17.7,0.74,6.62,0.26,2.1,0,0
6655,5.8,0.27,0.68,472.6,18.01,223.5,18.5,0.64,6.7,0.28,2,0,0
6656,5.6,0.28,0.72,500.4,10.51,169.3,11.3,0.66,6.74,0.24,2.12,0,0
6657,5.3,0.28,0.66,458.7,16.51,276.1,16.5,0.62,6.3,0.26,2.18,0,1
6658,7.4,0.11,0.78,542.1,11.26,169.7,14.2,0.66,7.1,0.28,2.24,0,0
6659,7.5,0.12,0.74,514.3,21,221.6,11.25,0.64,6.16,0.3,2.3,0,0
6660,7.7,0.13,0.72,500.4,20.27,169.4,16.6,0.68,6.84,0.32,2.26,0,0
6661,7.6,0.13,0.75,521.25,12.76,203.1,17.25,0.66,5.92,0.34,2.1,0,0
6662,7.8,0.14,0.76,528.2,15.76,167.3,11.5,0.7,6.36,0.36,2.18,0,0
6663,7.9,0.14,0.68,472.6,16.51,169.5,10.2,0.68,6.42,0.38,2.22,0,0
6664,8,0.15,0.7,486.5,10.51,269.2,13.3,0.62,6.56,0.26,2.2,0,1
6665,8.2,0.15,0.72,500.4,15.01,165.5,14.6,0.66,6.58,0.24,2.16,0,0
6666,7.9,0.15,0.66,458.7,18.01,269.3,12.2,0.64,6.6,0.28,2.14,0,1
6667,7.8,0.16,0.75,521.25,18.77,179.5,13.3,0.64,6.12,0.3,2.3,0,0
6668,7.6,0.16,0.78,542.1,24.77,267.3,14.4,0.68,5.92,0.32,2.26,0,1
6669,7.5,0.16,0.74,514.3,12.01,297.5,16.2,0.66,5.84,0.24,2.24,0,1
6670,7.2,0.17,0.68,472.6,17.26,167.2,11.25,0.64,6.18,0.22,2.1,0,0
6671,6.9,0.17,0.75,525.25,23.27,139.5,13.3,0.68,6.62,0.26,2.248,0,0
6672,6.7,0.17,0.72,500.4,24.02,122.3,14.4,0.7,6.66,0.28,2.84,0,0
6673,6.6,0.18,0.66,458.7,11.26,167.2,17.6,0.64,7.7,0.26,2.36,0,0
6674,6.3,0.18,0.75,521.25,21,26.3,15.5,0.66,8.82,0.24,2.52,0,0
6675,6.1,0.18,0.74,514.3,13.51,166.3,18.9,0.64,7.74,0.26,2.78,0,0
6676,5.7,0.18,0.78,542.1,15.76,287.1,12.26,0.66,6.62,0.24,2.9,0,1
6677,5.9,0.19,0.76,528.2,18.77,169.5,14.4,0.62,6.36,0.26,2.64,0,0
6678,5.4,0.19,0.7,486.5,12.01,263.2,15.6,0.64,6.64,0.24,2.36,0,1
6679,5.5,0.2,0.64,444.8,23.27,299.6,17.7,0.66,5.18,0.28,2.38,0,1
6680,5.7,0.2,0.68,472.6,17.26,176.5,18.8,0.64,5.1,0.26,2.22,0,0
6681,5.8,0.21,0.72,500.4,14.26,269.3,19.45,0.68,6.32,0.24,2.82,0,1
6682,5.9,0.22,0.66,458.7,13.51,266.1,20.2,0.66,8.24,0.22,2.64,0,1
6683,6.2,0.22,0.74,514.3,11.26,167.3,14.4,0.64,8.36,0.26,2.66,0,0
6684,6.6,0.23,0.62,430.9,21,176.5,16.5,0.66,8.3,0.24,2.28,0,0
6685,6.8,0.23,0.7,486.5,14.26,269.1,17.8,0.68,8.18,0.26,2.6,0,1
6686,6.9,0.24,0.68,472.6,20.27,133.5,19.1,0.7,7.84,0.24,2.36,0,0
6687,7.1,0.24,0.64,444.8,12.76,128.6,12.2,0.68,7.14,0.26,2.28,0,0
6688,7.2,0.24,0.66,458.7,15.76,169.3,14.4,0.66,6.2,0.3,2.38,0,0
6689,7.4,0.25,0.7,486.5,27.77,269.2,14.6,0.66,6.36,0.24,2.18,0,1
6690,7.5,0.25,0.74,514.3,40.54,179.4,17.2,0.68,6.64,0.26,2.62,0,0
6691,7.6,0.25,0.75,521.25,25.52,263.1,11.25,0.66,8.18,0.24,2.32,0,1
6692,7.8,0.25,0.72,500.4,29.28,166.8,10.25,0.64,7.44,0.26,2.8,0,0
6693,7.1,0.11,0.78,542.1,11.26,297.5,9.05,0.64,6.18,0.26,2.18,0,1
6694,7.2,0.13,0.76,528.2,21,263.4,8.32,0.66,6.62,0.28,2.64,0,1
6695,7.3,0.13,0.72,500.4,14.26,288.7,9.45,0.68,6.36,0.32,2.36,0,1
6696,7.5,0.14,0.75,521.25,13.51,169.1,10.25,0.7,6.24,0.36,2.28,0,0
6697,7.7,0.15,0.7,486.5,12.76,179.4,11,0.66,6.88,0.34,2.22,0,0
6698,7.8,0.15,0.74,514.3,24.77,263.1,9.05,0.68,6.62,0.26,2.18,0,1
6699,8,0.15,0.76,528.2,19.52,169.4,8.45,0.66,6.72,0.32,2.14,0,0
6700,8.2,0.15,0.68,472.6,10.51,287.1,10.25,0.68,6.56,0.3,3.1,0,1
6701,8.4,0.16,0.6,417,15.01,166.3,11.03,0.74,6.42,0.26,2.12,0,0
6702,8.5,0.16,0.66,458.7,18.77,287.6,12.2,0.66,7.48,0.28,2.18,0,1
6703,7.9,0.17,0.72,500.4,22.52,264.3,14.4,0.68,7.14,0.26,2.22,0,1
6704,7.4,0.17,0.76,528.2,24.77,163.5,16.5,0.68,6.62,0.28,2.82,0,0
6705,7.2,0.18,0.75,521.25,12.01,299.1,13.3,0.66,6.64,0.26,2.94,0,1
6706,7,0.18,0.78,542.1,24.02,167.5,14.4,0.68,6.9,0.26,2.38,0,0
6707,6.2,0.18,0.7,486.5,15.76,169.3,15.5,0.68,6.84,0.24,2.46,0,0
6708,7.3,0.18,0.74,514.3,18.77,300.6,9.5,0.66,7.24,0.26,2.6,0,1
6709,7,0.16,0.72,500.4,15.01,267.1,10,0.62,6.1,0.28,2.48,0,1
6710,7.1,0.16,0.68,472.6,10.51,169.4,11.25,0.64,5.36,0.26,2.46,0,0
6711,7.2,0.16,0.7,486.5,16.51,303.1,13.4,1.22,7.72,0.28,2.8,0,1
6712,6.6,0.13,0.74,514.3,12.01,166.2,9.4,0.64,6.96,0.3,2.56,0,0
6713,7.9,0.13,0.72,500.4,14.26,289.1,16.6,0.8,7.56,0.28,2.76,0,1
6714,7.4,0.14,0.62,430.9,20.27,167.2,9.4,0.66,7.72,0.26,2.8,0,0
6715,7.6,0.14,0.58,403.1,12.76,283.1,10.21,0.68,7.62,0.26,2.74,0,1
6716,7.4,0.15,0.6,417,15.76,163.4,11.3,0.82,6.6,0.24,2.9,0,0
6717,7.3,0.15,0.66,458.7,24.77,281.1,11.4,0.76,6.66,0.26,2.66,0,1
6718,6.8,0.15,0.7,486.5,15.76,169.1,11.25,0.66,7.24,0.28,2.42,0,0
6719,7.8,0.12,0.7,486.5,21,176.4,8.6,0.72,9.18,0.26,2.72,0,0
6720,6.7,0.15,0.76,528.2,12.76,287.2,16.6,0.64,7.14,0.34,2.34,0,1
6721,7.9,0.11,0.75,521.25,11.26,269.3,9.9,0.7,8.48,0.24,3.14,0,1
6722,8.5,0.24,0.7,486.5,18.01,363.1,11.2,0.66,6.92,0.32,2.68,0,1
6723,7.9,0.24,0.68,472.6,24.02,302.1,13.3,0.62,7.1,0.26,2.7,0,1
6724,7.8,0.25,0.72,500.4,17.26,369.1,16.6,0.64,7.24,0.28,2.46,0,1
6725,7.9,0.25,0.76,528.2,23.27,167.5,17.7,0.66,6.36,0.3,2.52,0,0
6726,8,0.25,0.74,514.3,18.01,287.3,11.2,0.64,8.14,0.32,2.6,0,1
6727,8.1,0.22,0.74,514.3,15.01,169.2,16.6,0.7,6.72,0.36,2.62,0,0
6728,8.2,0.23,0.76,528.2,22.52,169.3,14.3,0.66,6.84,0.32,2.7,0,0
6729,8.4,0.23,0.75,521.25,10.51,287.1,10,0.68,6.9,0.34,2.66,0,1
6730,6.9,0.15,0.62,430.9,20.27,287.2,9.45,0.68,7.28,0.3,2.36,0,1
6731,5.8,0.16,0.58,403.1,14.26,167.2,10.05,0.7,7.36,0.32,2.3,0,0
6732,5.4,0.15,0.66,458.7,21,179.4,11.2,0.66,6.64,0.34,2.32,0,0
6733,5.2,0.16,0.68,472.6,11.26,287.1,14.4,0.64,6.36,0.36,2.88,0,1
6734,5.9,0.16,0.64,444.8,12.76,163.1,17.2,0.7,6.4,0.34,2.9,0,0
6735,6,0.17,0.72,500.4,19.52,287.5,18.4,0.68,6.42,0.28,2.66,0,1
6736,6.2,0.17,0.75,521.25,10.51,297.7,13.3,0.66,7.48,0.26,2.42,0,1
6737,6.4,0.17,0.74,514.3,18.77,193.9,12.2,0.68,6.62,0.24,2.9,0,0
6738,6.6,0.18,0.76,528.2,18.01,287.4,11.5,0.66,6.36,0.26,2.82,0,1
6739,6.8,0.18,0.7,486.5,12.01,169.2,16.6,0.64,6.14,0.28,2.1,0,0
6740,6.9,0.19,0.66,458.7,17.26,176.2,17.2,0.66,7.84,0.26,2.14,0,0
6741,7,0.19,0.58,403.1,12.01,197.3,13.4,0.66,8.36,0.24,2.22,0,0
6742,7.2,0.19,0.62,430.9,23.27,167.2,14.4,0.64,6.42,0.26,2.24,0,0
6743,7.3,0.19,0.64,444.8,24.77,287.5,18.6,0.66,6.84,0.24,2.36,0,1
6744,7.5,0.2,0.7,486.5,12.26,176.2,18.4,0.68,6.82,0.26,2.34,0,0
6745,7.7,0.21,0.74,514.3,14.26,233.1,13.1,0.6,6.64,0.3,2.42,0,1
6746,7.9,0.22,0.72,500.4,21,179.4,12.2,0.62,6.72,0.32,2.56,0,0
6747,8,0.22,0.68,472.6,11.26,287.1,9.1,0.68,6.7,0.34,2.6,0,1
6748,7.8,0.91,0.7,486,25.52,44.9,12.06,1.14,10.1,0.88,3.5,0,0
6749,6,0.28,0.75,521,9.76,78.57,18.9,0.64,6.46,0.36,1.22,0,0
6750,6.8,0.28,0.74,514,8.25,113.3,16.3,0.74,7.56,0.32,1.2,0,0
6751,7.2,0.28,0.76,528,10.51,125.7,16.3,0.66,6.58,0.32,1.12,0,0
6752,7.9,0.3,0.6,417,24.02,332.1,16.8,0.66,7.1,0.3,1.92,0,1
6753,7.8,0.26,0.52,361.4,24.77,297.1,16.3,0.48,8,0.28,1.94,0,1
6754,8,0.28,0.62,430.9,20.27,367.3,19.3,0.62,8.12,0.3,1.76,0,1
6755,8.1,0.27,0.66,458.7,21,367.2,25,0.61,7.1,0.32,1.8,0,1
6756,8.5,0.24,0.58,403.1,11.26,368.4,22.6,0.66,6.42,0.24,1.88,0,1
6757,8.4,0.28,0.64,444.8,18.1,297.3,17.8,0.64,6.58,0.28,1.64,0,1
6758,8.3,0.24,0.7,486.5,24.02,367.9,15.5,0.66,8.12,0.32,1.72,0,1
6759,8,0.22,0.75,521.25,17.26,297.4,12.9,0.6,7.1,0.26,1.88,0,1
6760,7.9,0.26,0.64,444.8,23.27,367.3,31,0.62,7.56,0.4,1.94,0,1
6761,7.9,0.24,0.54,375.3,27.77,309.3,15,0.58,5.48,0.28,2.1,0,1
6762,8,0.28,0.6,417,25.52,297.3,11.6,0.62,6.2,0.26,1.46,0,1
6763,8.3,0.27,0.66,458.7,30.78,237.4,19,0.66,6.48,0.24,1.68,0,1
6764,8.2,0.27,0.72,500.4,17.26,267.1,15.4,0.64,7.04,0.3,2.1,0,1
6765,8.3,0.28,0.64,444.8,23.27,302.9,8.26,0.66,7.1,0.32,2.42,0,1
6766,8.1,0.27,0.62,430.9,27.77,267.1,11.6,0.64,7.14,0.34,1.98,0,1
6767,8,0.28,0.58,403.1,26.27,273.9,9.91,0.66,6.52,0.26,1.86,0,1
6768,8.2,0.27,0.52,361.4,25.52,367.3,25.2,0.64,6.88,0.24,1.78,0,1
6769,8.3,0.24,0.6,417,26.27,297.3,15.5,0.62,6.42,0.28,1.82,0,1
6770,8.1,0.25,0.7,486.5,27.77,267.3,15,0.68,7.48,0.3,1.9,0,1
6771,8.2,0.27,0.66,458.7,25.52,302.8,16,0.66,7.92,0.32,1.74,0,1
